epoch,accuracy,loss,val_accuracy,val_loss
0,0.14438502490520477,3.210843086242676,0.10096153616905212,2.7475433349609375
1,0.17353804409503937,2.7099084854125977,0.1458333283662796,2.298842191696167
2,0.20683111250400543,2.411020517349243,0.2684294879436493,2.1380958557128906
3,0.2308090329170227,2.2581350803375244,0.3181089758872986,2.047271966934204
4,0.26203209161758423,2.163177967071533,0.32692307233810425,2.017787218093872
5,0.28324994444847107,2.0813891887664795,0.3493589758872986,1.918994426727295
6,0.2961876690387726,2.032268762588501,0.34375,1.9794113636016846
7,0.32016560435295105,1.9775114059448242,0.3645833432674408,1.91084623336792
