epoch,accuracy,loss,val_accuracy,val_loss
0,0.12368466705083847,3.325604200363159,0.08894230425357819,2.475889205932617
1,0.17836812138557434,2.780461549758911,0.12019230425357819,2.6588826179504395
2,0.2078661322593689,2.4890458583831787,0.11698717623949051,2.7104878425598145
3,0.2330515831708908,2.287189483642578,0.12019230425357819,2.5993876457214355
4,0.25478696823120117,2.168391704559326,0.12019230425357819,2.619488000869751
